index,target,CreditScore,FirstTimeHomebuyerFlag,MI_Pct,NumberOfUnits,OccupancyStatus,OriginalDTI,OriginalUPB,OriginalLTV,OriginalInterestRate,Channel,PropertyType,LoanPurpose,OriginalLoanTerm,NumberOfBorrowers,SuperConformingFlag,ProgramIndicator,PropertyValMethod,BalloonIndicator,CreditScore_MissFLag,OriginalDTI_MissFLag,0_1_UPB_Diff,1_2_UPB_Diff,2_3_UPB_Diff,3_4_UPB_Diff,4_5_UPB_Diff,5_6_UPB_Diff,6_7_UPB_Diff,7_8_UPB_Diff,8_9_UPB_Diff,9_10_UPB_Diff,10_11_UPB_Diff,11_12_UPB_Diff,12_13_UPB_Diff,longest_unchanged_UPB,avg_repayment_ratio,pct_months_late,Principal_reduction_rate,Amortization_slope,UPB_rebound_count,UPB_autocorr,UPB_skew,UPB_kurtosis,LTV_mean,LTV_std,LTV_slope,LTV_rebound_count,Interest_rate_std,Interest_rate_slope,Early_repayment_ratio,CreditScore_LTV_Ratio,CreditScore_DTI_Ratio,LTV_DTI_Product,DebtServiceRatio,HighRiskCredit,HighLTV,HighDTI,HighInterestRate,CompositeRiskScore,LTV_MissFlag,OriginalLTV_delta,MSA_freq_enc,PropertyState_freq_enc,SellerName_freq_enc,ServicerName_freq_enc
9131,0,764,0,0,1,I,23,240000,46,6.875,C,PU,P,180,2,0,9,2,7,0,0,0.8333333333333334,0.8403361344537815,0.423728813559322,0.851063829787234,0.8583690987124464,0.8658008658008658,0.6867248908296968,0.8079413474365804,0.819189970899413,0.8306892526304106,0.8424428137474561,0.8544680801550608,0.8667694902567289,0,0.04909698511904761,0.0,0.09898583333333336,-1817.8988351648352,0,0.9992516159180795,-0.03426828525628378,-1.1998729371714987,41.5,2.1297216451250818,-0.5032967032967032,0,0.0,0.0,0.529225562580504,16.608695652173914,33.21739130434783,0.1058,1.58125,0,0,0,0,0,0,0,0.02019407290847102,0.028815892997639654,0.04432205612378704,0.04589562024652505
9132,0,749,0,0,1,P,44,116000,80,6.99,R,SF,C,360,1,0,9,2,7,0,0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,-0.2794347826087007,0.08603784121500586,0.1737339866916256,0.08778324485022308,0.08837376778373945,0.08896578644970875,0.0,5,0.0050859790640393875,0.5,0.011058017241379276,-122.78327472527458,1,0.851313706024461,0.05761565010993218,-2.005385497225845,69.35714285714286,5.575547927681868,-0.8989010989010988,4,8.881784197001252e-16,5.082136666746076e-33,0.5290669119767967,9.3625,17.022727272727273,0.352,3.0756,0,0,1,0,1,0,0,0.007966168371361134,0.039634146341463415,0.3126147390506163,0.11991869918699187
9134,0,760,0,0,1,P,50,310000,42,6.625,R,SF,C,360,1,0,9,2,7,0,0,0.0,0.3225806451612903,0.0,0.0,0.0,0.3236245954692557,-0.017363636363630315,0.09227293910135344,0.09286828316138264,0.09346845737139611,0.09407023222729402,0.09468013815128845,0.09529169097091596,3,0.005910165898617497,0.35714285714285715,0.011857193548387037,-280.63731868131754,1,0.950790871817275,0.06839889403231421,-1.0911760132718635,41.214285714285715,0.9394961741404217,0.046153846153846156,3,0.0,0.0,0.5295601145894907,18.095238095238095,15.2,0.21,3.3125,0,0,1,0,1,0,0,0.00022947810123262523,0.0749737739312877,0.3126147390506163,0.24954104379753475
9135,0,651,0,30,1,P,38,69000,95,7.625,R,SF,P,360,3,0,9,2,N,0,0,0.0,1.4492753623188406,0.0,0.0,0.0,0.0,-0.3467205882353001,0.07605981437596253,0.07660169479965852,0.07714477443959616,0.0776890639532723,0.07824927428685323,0.07881075062790702,5,0.011854140786749456,0.42857142857142855,0.01566101449275363,-50.79235164835146,1,0.6310844024829242,2.035812728142096,3.0005020531960875,87.78571428571429,9.871883388323276,-1.8527472527472528,2,0.0,0.0,0.7072209215165467,6.852631578947369,17.13157894736842,0.361,2.8975,0,1,0,1,2,0,0,0.0015735641227380016,0.04274849200104904,0.3126147390506163,0.24954104379753475
9137,0,704,0,0,1,P,38,233000,57,6.625,R,SF,P,360,1,0,9,1,7,0,0,0.0,0.0,0.4291845493562232,0.0,0.0,0.0,0.19957327586207296,0.09227035386440191,0.09286567914566643,0.09346690924822607,0.09406974292626827,0.09467852911182444,0.09529329820081563,3,0.005753850398528501,0.35714285714285715,0.011857038626609452,-218.71129670329645,0,0.9509834730294098,0.12847942965235468,-1.0425565498386655,53.785714285714285,1.1450871101343854,-0.1956043956043956,2,0.0,0.0,0.5295599578671542,12.350877192982455,18.526315789473685,0.2166,2.5175,0,0,0,0,0,0,0,0.11218200891686336,0.012359034880671388,0.3126147390506163,0.037732756359821665
9138,0,808,0,0,1,S,46,615000,75,8.125,R,CO,P,360,1,0,9,1,7,0,0,0.16260162601626016,0.0,0.16286644951140067,0.8156606851549755,3.289473684210526,4.421768707482993,1.03896085409252,1.0429874771523118,1.9696113646268238,2.9495382000298425,4.969585683370224,0.0,3.5110297431440665,1,0.08723156678281067,0.14285714285714285,0.21932432520325207,-11359.749736263737,0,0.9810848196679743,-0.3243433466983242,-1.328909196623139,75.42857142857143,0.0,0.0,0,0.0,0.0,0.4362174856910867,10.773333333333333,17.565217391304348,0.345,3.7375,0,0,1,1,2,1,0,0.0008195646472593758,0.08212037765538946,0.3126147390506163,0.06605691056910569
9139,0,756,0,0,1,P,36,336000,80,5.99,B,SF,P,360,1,0,9,2,7,0,0,0.0,0.2976190476190476,0.0,0.0,0.2985074626865672,0.0,0.2061856287425073,0.10464390440482381,0.0,0.21107779238235583,0.10655519082750714,0.0,0.21493755605884865,2,0.006909036989795899,0.42857142857142855,0.014308601190476198,-370.45285714285706,0,0.9621732417454312,0.04342202017893946,-1.1965794990622958,78.35714285714286,1.171515676204052,-0.05494505494505494,4,0.0,5.082136666746076e-33,0.5592415484359377,9.45,21.0,0.288,2.1564,0,0,0,0,0,0,0,0.01003147128245476,0.08212037765538946,0.3126147390506163,0.24954104379753475
9140,0,797,1,0,1,P,31,200000,70,5.99,B,PU,P,360,1,0,9,2,7,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.36244221105528107,0.13016019770954124,0.13098128245810076,0.13180536999935805,0.13263755158654017,0.13347788240511793,0.13432134164976295,3,0.007683496428571428,0.35714285714285715,0.016445899999999965,-266.4402857142852,0,0.9604396171860121,-0.02095240277490038,-1.2523074119828972,69.0,1.0,-0.13186813186813184,4,0.0,5.082136666746076e-33,0.5233097610954746,11.385714285714286,25.70967741935484,0.217,1.8569,0,0,0,0,0,0,0,0.0017046944662995017,0.08212037765538946,0.3126147390506163,0.24954104379753475
9142,0,755,0,0,1,I,46,160000,75,7.125,R,SF,P,360,1,0,9,2,7,0,0,0.0,0.0,0.0,0.0,0.0,0.625,-0.18055974842767075,0.08382976925499665,0.08440276171012902,0.1704510831803282,0.0,0.08613012130279628,0.11734966170475374,5,0.004020977678571426,0.5,0.009841749999999956,-138.3078901098898,1,0.8772287943596283,-0.06406480702240853,-1.807163693625609,69.57142857142857,3.437488404433133,-0.7868131868131868,3,0.0,0.0,0.4527332537404467,10.066666666666666,16.41304347826087,0.345,3.2775,0,0,1,1,2,0,0,0.0020325203252032522,0.00963808025177026,0.3126147390506163,0.11991869918699187
9144,0,753,0,0,1,P,43,300000,62,6.625,R,SF,P,360,1,0,H,2,7,0,0,0.0,0.33333333333333337,0.0,0.0,0.0,0.33444816053511706,-0.03901677852349618,0.0922727229882543,0.0928682832619547,0.09346878269353374,0.09407088368573281,0.09468133389537302,0.09529343256171781,3,0.00595625476190474,0.35714285714285715,0.01185723333333328,-269.7417802197787,1,0.9451250155067391,0.09689101344401882,-1.0454657624469283,61.0,5.451081150953975,0.08791208791208792,1,0.0,0.0,0.5295586097937377,12.14516129032258,17.511627906976745,0.2666,2.84875,0,0,0,0,0,0,0,0.004851822711775505,0.015079989509572515,0.00885129819040126,0.00904799370574351
9145,0,694,0,0,1,P,19,128000,80,7.625,R,SF,P,360,1,0,9,2,7,0,0,0.0,0.0,0.0,0.0,0.78125,0.0,-0.2042755905511756,0.07604937410139181,0.07659481773932376,0.0771414686548872,0.07768933763460022,0.07824631770557987,0.07880455618126588,4,0.005155195312499995,0.42857142857142855,0.010395156250000013,-114.6669670329671,1,0.8445983549769043,0.4126109311259094,-1.742084293341983,74.85714285714286,7.139999428342743,-1.0989010989010988,3,0.0,0.0,0.5565768311563424,8.675,36.526315789473685,0.152,1.44875,0,0,0,1,1,0,0,0.003245476003147128,0.026226068712300026,0.00885129819040126,0.00904799370574351
9146,0,784,1,0,1,P,27,512000,80,6.625,R,SF,P,360,2,0,9,2,7,0,0,0.1953125,0.19569471624266144,0.19607843137254902,0.19646365422396855,0.19685039370078738,0.19723865877712032,0.15285177865612512,0.1957775102762302,0.1972443736576917,0.1987251205367315,0.2002198936450592,0.20172883812836123,0.20325410069090988,0,0.01246898577008929,0.0,0.02498175781249995,-975.3935164835153,0,0.9998596441360817,-0.0030836234605249604,-1.1496458206059113,76.14285714285714,1.5971914124998499,-0.2901098901098901,2,0.0,0.0,0.5295606325240454,9.8,29.037037037037038,0.216,1.78875,0,0,0,0,0,0,0,0.008621820089168633,0.0749737739312877,0.00885129819040126,0.00904799370574351
9147,0,753,0,30,1,P,45,399000,95,6.5,R,SF,P,360,1,0,9,2,N,0,0,0.0,0.2506265664160401,0.0,0.0,0.25125628140703515,0.0,0.1426448362720374,0.09449247125056091,0.09509439374073331,0.09570047417061052,0.0963107361983295,0.09692520376373746,0.09754643568730141,2,0.005890102040816351,0.2857142857142857,0.012141754385964907,-381.49079120879173,0,0.9747476467587299,-0.004052394782823375,-1.220102526516798,92.5,3.111040248626081,-0.2395604395604396,4,0.0,0.0,0.5297281899697784,7.926315789473684,16.733333333333334,0.4275,2.925,0,1,1,0,2,0,0,0.0008195646472593758,0.012359034880671388,0.00885129819040126,0.00904799370574351
9149,0,739,0,0,1,P,31,215000,48,6.875,R,SF,C,360,1,0,9,2,7,0,0,0.46511627906976744,0.0,0.0,0.0,0.0,0.46728971962616817,-0.05421126760563435,0.1067918720306867,0.10751668906657061,0.10824842156919046,0.1089871104571177,0.10973279722212106,0.110480806165498,4,0.008311275747508293,0.35714285714285715,0.015208186046511672,-224.27964835164843,1,0.9199524622347546,0.11795735844128022,-0.9144489050622466,46.0,1.5118578920369088,-0.2769230769230768,3,0.0,0.0,0.5763511695047935,15.395833333333334,23.838709677419356,0.1488,2.13125,0,0,0,0,0,0,0,0.0043600839234198795,0.015079989509572515,0.3126147390506163,0.24954104379753475
9152,0,763,1,25,1,P,37,239000,90,7.0,R,SF,P,360,2,0,9,2,N,0,0,0.41841004184100417,0.0,0.0,0.0,0.0,0.42016806722689076,-0.04528270042194388,0.08587672451444997,0.08645284982885353,0.0870346286795047,0.08761785978503532,0.0882067879952317,0.08879720515212908,4,0.0073421010161386436,0.35714285714285715,0.013106192468619266,-214.36731868131827,1,0.9134740920484495,0.20454896794435737,-0.8838023301564881,86.07142857142857,3.195181320906434,-0.30549450549450546,5,0.0,0.0,0.6042306488995557,8.477777777777778,20.62162162162162,0.333,2.59,0,1,0,0,1,0,0,0.009015211119853135,0.04274849200104904,0.3126147390506163,0.11991869918699187
9154,0,767,0,30,1,P,36,366000,95,6.875,R,CO,P,360,1,0,9,2,N,0,0,0.0,0.0,0.0,0.273972602739726,0.0,0.0,0.20826373626374076,0.0,0.08854980174093482,0.17878031447513698,0.09032177640059647,0.0,0.18236234902818824,3,0.006860228337236548,0.5,0.010180328767123306,-300.99329670329763,0,0.9581761139833057,-0.25020230938344357,-1.223059296957297,75.42857142857143,0.0,0.0,0,0.0,0.0,0.4731337901190082,8.073684210526316,21.305555555555557,0.342,2.475,0,1,0,0,1,1,0,0.004130605822187254,0.08212037765538946,0.3126147390506163,0.24954104379753475
9155,0,775,0,0,1,P,22,512000,80,6.999,B,SF,P,360,2,0,9,1,7,0,0,0.0,0.1953125,0.0,0.19569471624266144,0.19607843137254902,0.0,0.112833005893911,0.09020000720655509,0.0,0.09080706568622884,4.032261226723694,0.11976794191298937,0.12316157761690491,1,0.014337970145089276,0.2857142857142857,0.05105585937499996,-1922.427098901098,0,0.8369750784481216,-1.4803920193331779,0.38612174363814145,76.07142857142857,2.576384113838776,-0.40219780219780216,2,0.0,1.0164273333492151e-32,0.13673442843699113,9.6875,35.22727272727273,0.176,1.5397799999999997,0,0,0,0,0,0,0,0.003147128245476003,0.0052124311565696305,0.1301468659847889,0.11991869918699187
9156,0,795,1,30,1,P,39,751000,95,6.999,B,CO,P,360,1,0,9,2,N,0,0,0.13315579227696406,0.13333333333333333,0.0,0.13351134846461948,0.1336898395721925,0.0,0.1182329317269014,0.08589271813744206,0.08646825006853699,0.08704789462806252,0.0876316735972669,0.0882209539553132,0.08881307052928099,1,0.006065445120791332,0.14285714285714285,0.011697576564580566,-652.3514505494518,0,0.9911820819130087,0.06254066527176297,-1.0706627031141962,92.64285714285714,1.3942300925673667,-0.14725274725274728,3,0.0,1.0164273333492151e-32,0.5558641666135395,8.368421052631579,20.384615384615383,0.3705,2.72961,0,1,0,0,1,0,0,0.013047469184369264,0.0749737739312877,0.1301468659847889,0.11991869918699187
9158,0,734,0,0,1,P,16,400000,64,7.499,B,PU,P,360,1,0,9,2,7,0,0,0.0,0.25,0.0,0.0,0.2506265664160401,0.0,0.029587939698494804,0.07795019953641687,0.07849897109226797,0.07905150279413459,0.0796078136177529,0.08016792276610427,0.08073437293682756,2,0.005072451785714265,0.2857142857142857,0.01001992499999993,-304.3557142857128,0,0.9602615259554137,0.1568944496647473,-0.9693670270684627,60.857142857142854,1.0594569267279519,-0.09670329670329667,3,1.7763568394002505e-15,1.0164273333492151e-32,0.5283871885268663,11.46875,45.875,0.1024,1.19984,0,0,0,1,1,0,0,0.016653553632310518,0.033569367951744034,0.1301468659847889,0.11991869918699187
9159,0,705,1,25,1,P,30,767000,90,7.625,B,SF,P,360,2,0,9,2,N,0,0,0.2607561929595828,0.130718954248366,0.13089005235602094,0.1310615989515072,0.13123359580052493,0.1314060446780552,0.1613000000000006,0.15014349725053883,0.15132487236232814,0.15251787476233647,0.15372127796078533,0.16851825433429674,0.0,1,0.010038126280499191,0.07142857142857142,0.018379960886571123,-1092.997978021981,0,0.9961692629980703,0.06786569487687136,-1.1594390675821455,87.07142857142857,1.386891988496257,-0.29230769230769227,3,0.0,0.0,0.5835020993188103,7.833333333333333,23.5,0.27,2.2875,0,1,0,1,2,0,0,0.006064778389719381,0.08212037765538946,0.1301468659847889,0.08120246525045896
9160,0,721,1,0,1,P,50,326000,80,7.624,C,SF,P,360,2,0,9,2,7,0,0,0.3067484662576687,0.0,0.0,0.0,0.3076923076923077,0.0,0.04125000000000719,0.07617957222168097,0.07672278718073407,0.0772672061785204,0.15613322890202164,0.0,0.07893570883961978,3,0.00622807186678352,0.35714285714285715,0.011158527607361942,-258.2811868131874,0,0.940583432187276,0.1853959628519997,-0.9061182785092128,78.42857142857143,1.2371791482634835,0.15384615384615383,5,1.7763568394002505e-15,1.0164273333492151e-32,0.5865414220052416,9.0125,14.42,0.4,3.812,0,0,1,1,2,0,0,0.02019407290847102,0.028815892997639654,0.1301468659847889,0.08120246525045896
9162,0,801,0,0,1,S,18,450000,67,7.25,R,SF,P,360,2,0,9,2,7,0,0,0.0,0.2222222222222222,0.0,0.0,0.22271714922048996,0.0,0.11211160714285921,0.0818238769205794,1.2006242099920554,2.354383471634056,1.2666008612108681,0.1166122174994831,1.2928120809553143,2,0.018736777777777786,0.2857142857142857,0.06688340000000007,-2269.2532747252753,0,0.9621804510099725,-1.114142040872099,-0.47416237326265875,63.285714285714285,3.2607749172895217,-0.3692307692307692,1,0.0,0.0,0.08313838378099489,11.955223880597014,44.5,0.1206,1.305,0,0,0,1,1,0,0,0.00462234461054288,0.03845397324940991,0.3126147390506163,0.24954104379753475
9166,0,786,0,0,1,P,50,103000,61,6.49,R,SF,P,360,1,0,9,2,7,0,0,0.9708737864077669,0.0,0.0,0.0,0.0,0.0,0.3989607843137278,0.15193951240370218,0.0,0.30682569867317966,0.15513096047305514,0.15621381990674502,0.15730137576707903,5,0.013151442441054087,0.42857142857142855,0.022774077669902873,-140.27041758241722,0,0.8756062822532504,0.2715306542094309,0.3241199005487623,57.642857142857146,5.472099921512802,-0.26153846153846155,1,8.881784197001252e-16,5.082136666746076e-33,0.5997876993515898,12.885245901639344,15.72,0.305,3.245,0,0,1,0,1,0,0,0.001868607395751377,0.013309729871492263,0.023701809598741148,0.24954104379753475
9173,0,786,1,0,1,P,33,365000,65,6.375,C,CO,P,360,1,0,9,2,7,0,0,0.273972602739726,0.0,0.27472527472527475,0.27548209366391185,0.0,0.2762430939226519,0.03579778393351284,0.1551802048140391,0.15624845185727854,0.10172960339797281,0.10237301374900727,0.10302386333721592,0.10367661484070895,1,0.010324596868884523,0.14285714285714285,0.018432301369862958,-512.1689450549454,0,0.9841725890520759,0.3349896392243646,-1.090471217705344,63.714285714285715,1.4846149779161804,0.14945054945054945,4,0.0,0.0,0.6137572665020748,12.092307692307692,23.818181818181817,0.2145,2.10375,0,0,0,0,0,0,0,0.006785995279307632,0.039634146341463415,0.07369525308156308,0.07369525308156308
9174,0,665,0,0,1,P,50,543000,26,6.5,C,SF,C,360,2,0,9,2,7,0,0,0.0,0.1841620626151013,0.0,0.18450184501845018,0.0,0.18484288354898337,0.0912037037037037,0.09449358906040167,0.09509502545185991,0.09570180525315283,0.0963120978166441,0.09692592452081342,0.09754703185740667,1,0.00582089844777689,0.21428571428571427,0.012141841620626185,-528.9916263736258,0,0.9858431685352678,-0.01503590325833547,-1.2971748932110678,25.642857142857142,0.4791574237499549,-0.019780219780219776,1,0.0,0.0,0.529726892986824,25.576923076923077,13.3,0.13,3.25,0,0,1,0,1,0,0,0.003147128245476003,0.01737477052189877,0.07369525308156308,0.07369525308156308
9178,0,776,0,0,1,I,50,242000,70,6.5,C,PU,P,360,1,0,9,2,7,0,0,0.4132231404958678,0.0,0.0,0.4149377593360996,0.0,0.0,0.2872749999999966,0.13354614468714854,0.13445278994874754,0.13536285011892465,0.13628055451189788,0.1372059601449062,0.1381349177717747,2,0.010212116292798097,0.2857142857142857,0.019145413223140506,-334.7954065934067,0,0.9647902053583216,0.08929485052385633,-1.0243367388370213,68.64285714285714,0.6102859818083951,-0.04615384615384614,2,0.0,0.0,0.580476950006365,11.085714285714285,15.52,0.35,3.25,0,0,1,0,1,0,0,0.010916601101494885,0.08212037765538946,0.07369525308156308,0.07369525308156308
9179,0,768,1,0,1,P,45,176000,80,6.875,B,SF,P,360,1,0,9,2,7,0,0,0.0,0.0,0.5681818181818182,0.0,0.0,0.0,0.07572000000000532,0.08796946762373452,0.08855060331286739,0.08913321259094742,0.08972304203312446,0.09032012510066445,0.09091875156169604,3,0.006164342532467544,0.35714285714285715,0.011754431818181811,-156.17797802197794,0,0.9156522284693257,0.513266970883878,-0.5795790854254981,74.71428571428571,6.529368504015109,-0.9934065934065933,4,0.0,0.0,0.547428919459783,9.6,17.066666666666666,0.36,3.09375,0,0,1,0,1,0,0,0.002983215316024128,0.04396144767899292,0.07369525308156308,0.07369525308156308
9181,0,784,0,0,1,P,23,473000,80,6.375,C,PU,N,360,1,0,9,2,7,0,0,0.0,0.0,0.211864406779661,0.0,0.21231422505307856,0.0,0.09695744680851312,0.09675764352799235,0.097365115323926,0.09797853652082399,0.09859580225809483,0.09921693560075516,0.09984195987899057,2,0.007069694956206606,0.2857142857142857,0.011055233050847473,-425.2539340659341,0,0.9807533437096052,-0.09319775267915192,-1.2385375523648996,80.85714285714286,1.1866605518454392,0.10989010989010987,4,0.0,0.0,0.4706146142156024,9.8,34.08695652173913,0.184,1.46625,0,0,0,0,0,0,0,0.01055599265670076,0.09946236559139784,0.018849986886965642,0.018849986886965642
9184,0,740,1,30,1,P,39,189000,95,6.875,C,CO,P,360,1,0,9,2,N,0,0,0.0,0.0,0.0,0.5291005291005291,0.0,0.0,0.043106382978727736,0.08796344977642935,0.08854687573067817,0.08913178128532807,0.08972351487601231,0.09031676822763508,0.09091689979411618,3,0.005318193499622108,0.35714285714285715,0.011043174603174622,-171.19547252747313,0,0.929860265594753,0.29778759841028524,-1.179244581030988,75.42857142857143,0.0,0.0,0,0.0,0.0,0.517947833419578,7.7894736842105265,18.974358974358974,0.3705,2.68125,0,1,0,0,1,1,0,0.007966168371361134,0.039634146341463415,0.018849986886965642,0.018849986886965642
9185,0,774,1,0,1,P,43,188000,80,7.0,C,SF,P,360,1,0,H,2,7,0,0,0.0,0.0,0.0,0.5319148936170213,0.0,0.0,0.05229411764706318,0.08587913433446304,0.08645096408568752,0.08703493070489556,0.08761499098771336,0.08820724584754183,0.08879562470359983,3,0.005352644376899688,0.35714285714285715,0.01103718085106378,-170.8517802197797,0,0.9299123752317594,0.31725740561385074,-1.1905988106784928,70.85714285714286,2.3560603574958052,0.04395604395604395,6,0.0,0.0,0.5290579713637237,9.675,18.0,0.344,3.01,0,0,0,0,0,0,5,0.007244951481772882,0.008064516129032258,0.018849986886965642,0.018849986886965642
9186,0,772,0,0,1,I,22,135000,65,7.374,C,SF,C,360,1,0,9,2,7,0,0,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.13444029850745834,0.07987604230614066,0.08042601106129058,0.08098473849340217,0.08155226003956888,0.08212111477502207,0.08269131454579452,5,0.008745391534391522,0.35714285714285715,0.013565925925925882,-96.21927472527439,0,0.7868177800109554,1.093739601926382,2.8094053494860853,56.92857142857143,3.1044734017286757,-0.5516483516483516,4,1.7763568394002505e-15,1.0164273333492151e-32,0.6443977285137042,11.876923076923077,35.09090909090909,0.143,1.6222799999999997,0,0,0,1,1,0,0,0.00508130081300813,0.027275111460792027,0.018849986886965642,0.018849986886965642
9189,0,787,1,0,1,P,45,250000,53,6.999,B,PU,P,360,2,0,9,1,7,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.18477510040160502,0.08589364983676484,0.08647086014967532,0.08704950230078246,0.08763362271845221,0.08822324814009247,0.08881436460208042,3,0.005356457142857136,0.35714285714285715,0.01103923999999999,-218.38197802197757,0,0.9509105419368336,0.12877181712028385,-1.0394965808630952,50.57142857142857,1.8405855323893037,-0.13626373626373628,2,0.0,1.0164273333492151e-32,0.5290545363630097,14.849056603773585,17.488888888888887,0.2385,3.1495499999999996,0,0,1,0,1,0,0,0.007867820613690008,0.039634146341463415,0.1301468659847889,0.11991869918699187
9192,0,722,1,30,1,P,35,305000,94,6.875,C,SF,P,360,2,0,9,2,N,0,0,0.0,0.32786885245901637,0.0,0.0,0.0,0.3289473684210526,-0.05783498349834676,0.0879656267444539,0.08854817732941908,0.08913220521534589,0.08972433759924274,0.09031799082739783,0.09091980447172361,3,0.005720744730679144,0.35714285714285715,0.011304885245901609,-259.654989010988,1,0.9389595350237923,0.12508080255270557,-0.99881608806963,92.14285714285714,6.62093155786084,-0.04835164835164832,2,0.0,0.0,0.5292242726922103,7.680851063829787,20.62857142857143,0.329,2.40625,0,1,0,0,1,0,0,0.007671125098347758,0.04274849200104904,0.3126147390506163,0.24954104379753475
9194,0,753,0,0,1,I,39,301000,70,7.625,C,SF,C,360,1,0,9,2,7,0,0,0.0,0.0,0.33222591362126247,0.0,0.0,0.0,0.1847933333333349,0.07605053632107939,0.07659301387359994,0.07714003649168356,0.0776882780103764,0.07824444888327743,0.07880187623961767,3,0.0046782202183198885,0.35714285714285715,0.00977631229235875,-235.06672527472458,0,0.9551028889645553,0.06945715402084515,-1.1266883618674837,70.0,1.6035674514745464,0.0967032967032967,5,0.0,0.0,0.5282209693917473,10.757142857142858,19.307692307692307,0.273,2.97375,0,0,0,1,1,0,0,0.02019407290847102,0.028815892997639654,0.020882507212168895,0.06605691056910569
9196,0,761,1,35,1,P,39,274000,97,6.5,R,SF,P,360,1,0,9,2,N,0,0,0.36496350364963503,0.0,0.0,0.0,0.3663003663003663,0.0,0.0806544117647076,0.09449165286325334,0.09509663259366498,0.09569956529688127,0.09631152077814119,0.09692515455225366,0.09754787526606055,3,0.007554142335766448,0.2857142857142857,0.013800291970803022,-266.8602417582428,0,0.9490060842117082,0.17751052756832733,-0.9418421485614634,94.35714285714286,2.635123820813816,-0.2747252747252747,2,0.0,0.0,0.5869388143697342,7.845360824742268,19.512820512820515,0.3783,2.535,0,1,0,0,1,0,0,0.0040650406504065045,0.013309729871492263,0.3126147390506163,0.24954104379753475
9197,0,724,1,35,1,P,43,332000,97,6.5,B,CO,P,360,2,0,9,2,N,0,0,0.30120481927710846,0.0,0.0,0.0,0.3021148036253776,0.0,0.11929696969696758,0.09449151339088753,0.09509410213405814,0.09570136311216049,0.09631027938349289,0.09692695622220324,0.09754533466528825,3,0.006746049913941486,0.2857142857142857,0.012915331325301246,-310.2607032967035,0,0.9621229604478304,0.01743551401381076,-1.1041811393337686,75.42857142857143,0.0,0.0,0,0.0,0.0,0.5582419325122578,7.463917525773196,16.837209302325583,0.4171,2.795,0,1,0,0,1,1,0,0.008425124573826383,0.01737477052189877,0.3126147390506163,0.11991869918699187
9200,0,726,0,0,1,P,38,144000,42,6.875,B,SF,C,360,2,0,9,2,7,0,0,0.0,0.0,2.7777777777777777,0.7142857142857143,0.7194244604316548,0.0,0.04076086956521739,0.11285759594036919,0.11363102770799169,0.1144142147691489,0.11519993994501751,0.0,0.2326537264577115,2,0.03300354166666665,0.2857142857142857,0.04863756944444443,-549.3465054945053,0,0.9149416096375984,1.2891552027891036,-0.03390389745290445,38.857142857142854,1.726149424799225,-0.09230769230769234,2,0.0,0.0,0.8647079232589122,17.285714285714285,19.105263157894736,0.1596,2.6125,0,0,0,0,0,0,0,0.002983215316024128,0.04396144767899292,0.04432205612378704,0.04589562024652505
9202,0,732,1,0,1,P,43,212000,80,6.875,C,SF,P,360,1,0,9,2,7,0,0,0.0,0.0,0.4716981132075472,0.0,0.0,0.0,0.19998578199052186,0.11218644224185718,0.11295900828837,0.1137340478550151,0.11452111433608916,0.11530596390534585,0.2593809111123471,3,0.006490097708894892,0.35714285714285715,0.014905283018867985,-233.09672527472526,0,0.9534871535968488,-0.10540044253582735,-0.7630553894562926,78.0,1.927248223318863,-0.1406593406593407,2,0.0,0.0,0.4500018987822462,9.15,17.023255813953487,0.344,2.95625,0,0,0,0,0,0,0,0.0007867820613690008,0.00963808025177026,0.04432205612378704,0.04589562024652505
9203,0,803,0,0,1,P,30,209000,54,7.0,B,MH,P,360,1,0,9,2,7,0,0,0.0,0.9569377990430622,0.0,0.0,0.0,0.0,0.20691304347825973,0.08978965123440219,0.09039363628025229,0.09100403419695144,0.09161602236762455,0.09223447340208123,0.09285941944651391,4,0.010571189336978839,0.35714285714285715,0.01702167464114832,-235.2930989010985,0,0.8616210178812445,1.1279438383471694,0.9806644212917757,75.42857142857143,0.0,0.0,0,0.0,0.0,0.682583140549763,14.87037037037037,26.766666666666666,0.162,2.1,0,0,0,0,0,1,0,0.0008523472331497509,0.012359034880671388,0.04432205612378704,0.04589562024652505
9206,0,797,0,0,1,P,25,75000,8,6.75,C,CO,P,360,2,0,9,2,7,0,0,0.0,0.0,0.0,0.0,1.3333333333333335,0.0,-0.3302297297297234,0.1735215747672204,0.1747946517019081,0.2301516814196834,0.465266811089404,0.0,0.4727089553650618,4,0.010256085714285688,0.5,0.02500053333333325,-148.78947252747201,1,0.8865084497178886,-0.01918907607553797,-1.3144047423224259,7.0,0.0,0.0,0,0.0,0.0,0.4029940694598554,99.625,31.88,0.02,1.6875,0,0,0,0,0,0,0,0.004851822711775505,0.015079989509572515,0.04432205612378704,0.04589562024652505
