index,target,CreditScore,FirstTimeHomebuyerFlag,MI_Pct,NumberOfUnits,OccupancyStatus,OriginalDTI,OriginalUPB,OriginalLTV,OriginalInterestRate,Channel,PropertyType,LoanPurpose,OriginalLoanTerm,NumberOfBorrowers,SuperConformingFlag,ProgramIndicator,PropertyValMethod,BalloonIndicator,CreditScore_MissFLag,OriginalDTI_MissFLag,0_1_UPB_Diff,1_2_UPB_Diff,2_3_UPB_Diff,3_4_UPB_Diff,4_5_UPB_Diff,5_6_UPB_Diff,6_7_UPB_Diff,7_8_UPB_Diff,8_9_UPB_Diff,9_10_UPB_Diff,10_11_UPB_Diff,11_12_UPB_Diff,12_13_UPB_Diff,longest_unchanged_UPB,avg_repayment_ratio,pct_months_late,Principal_reduction_rate,Amortization_slope,UPB_rebound_count,UPB_autocorr,UPB_skew,UPB_kurtosis,LTV_mean,LTV_std,LTV_slope,LTV_rebound_count,Interest_rate_std,Interest_rate_slope,Early_repayment_ratio,CreditScore_LTV_Ratio,CreditScore_DTI_Ratio,LTV_DTI_Product,DebtServiceRatio,HighRiskCredit,HighLTV,HighDTI,HighInterestRate,CompositeRiskScore,LTV_MissFlag,OriginalLTV_delta,MSA_freq_enc,PropertyState_freq_enc,SellerName_freq_enc,ServicerName_freq_enc
10620,0,771,1,0,1,P,21,550000,74,6.625,R,SF,P,360,2,0,9,4,7,0,0,0.0,0.1818181818181818,0.1821493624772313,0.0,0.1824817518248175,0.0,0.0829140767824565,0.1850565457875119,0.0,0.1874526703179314,0.0946810359256904,0.0952928276958678,0.0959118013283634,1,0.0062907103896103,0.2857142857142857,0.0128050545454545,-549.2468351648353,0,0.9798558770886115,0.019086790408002,-1.0747685694026732,72.28571428571429,6.374374719235173,-1.1648351648351647,3,0.0,0.0,0.4903660202363304,10.41891891891892,36.714285714285715,0.1554,1.39125,0,0,0,0,0,0,0,0.006064778389719381,0.028356936795174405,0.3126147390506163,0.0517309205350118
10622,0,722,0,0,1,P,44,502000,70,5.899,B,SF,N,360,2,0,9,1,7,0,0,0.199203187250996,0.1996007984031935,0.0,0.2,0.0,0.2004008016032064,0.0232449799196805,0.1057956765211107,0.1064284744876706,0.1070671979006348,0.1077078502087328,0.1083544819357545,0.1090051077844506,1,0.0078205748434832,0.1428571428571428,0.0145723505976095,-524.4029450549458,0,0.9845102955333432,0.1591248773452625,-0.8552078327793389,70.35714285714286,0.8112726208286106,-0.1076923076923076,3,0.0,0.0,0.5626220042322148,10.314285714285717,16.40909090909091,0.308,2.59556,0,0,1,0,1,0,0,0.00026226068712300026,0.020226855494361394,0.1301468659847889,0.11991869918699187
10624,0,783,0,0,1,P,41,700000,80,5.985,B,PU,P,360,1,0,9,2,7,0,0,0.1428571428571428,0.0,0.1430615164520743,0.1432664756446991,0.1434720229555237,0.0,0.1391925287356362,0.104113308751799,0.1047417599922543,0.1053749545997079,0.1060114771532421,0.1066542394449792,0.1073003833914912,1,0.0066433122448979,0.1428571428571428,0.0133785857142857,-718.1590329670339,0,0.9925111261116104,-0.0071434145859544,-1.1891583955433456,75.57142857142857,2.226922466874271,-0.3824175824175824,2,0.0,0.0,0.5305685738723208,9.7875,19.097560975609756,0.328,2.45385,0,0,0,0,0,0,0,0.006884343036978757,0.035208497246262786,0.1301468659847889,0.11991869918699187
10626,0,759,1,30,1,P,49,518000,95,5.875,B,PU,P,360,1,0,9,2,N,0,0,0.193050193050193,0.0,0.1934235976789168,0.0,0.1937984496124031,0.0,0.1941398058252441,0.1062703908002486,0.1069054001824375,0.1075423240138111,0.1081850819976009,0.108833707347224,0.1094843216663648,1,0.0071102661334804,0.2142857142857142,0.0141266023166023,-553.6507032967037,0,0.984646518031017,-0.0380420900761378,-1.2113632374912209,92.14285714285714,2.531435020952764,-0.0747252747252746,2,0.0,0.0,0.5466042052153851,7.989473684210527,15.489795918367347,0.4655,2.87875,0,1,1,0,2,0,0,0.0015735641227380016,0.020226855494361394,0.1301468659847889,0.11991869918699187
10627,0,772,1,0,1,P,49,410000,70,6.124,B,PU,P,360,2,0,9,1,7,0,0,0.2439024390243902,0.0,0.2444987775061124,0.0,0.2450980392156862,0.0,0.0809901719901731,0.1014408795014915,0.1020607996143544,0.2554286912918942,0.153920426736161,0.1548158238724671,0.1806259451094652,1,0.0083365766550522,0.2142857142857142,0.0174906829268292,-510.1818681318677,0,0.9802274861993088,-0.2348944815695702,-0.8029785474330646,66.5,1.5,-0.3054945054945054,1,0.0,0.0,0.4643071293706207,11.028571428571428,15.755102040816327,0.343,3.0007599999999996,0,0,1,0,1,0,0,0.005638604773144506,0.08212037765538946,0.1301468659847889,0.11991869918699187
10628,0,761,0,0,1,P,46,705000,74,5.995,C,PU,P,360,2,0,9,2,7,0,0,0.1418439716312056,0.0,0.1420454545454545,35.70412517780939,0.4424778761061947,0.0,0.1607955555555592,0.1039182069693318,0.1045454604195719,0.1051790277265482,0.1058144777542833,0.1064562967933895,0.1071022824783951,1,0.260076147922999,0.1428571428571428,0.3667518865248227,-22653.0436043956,0,0.8282006004215247,1.0660681391101934,-1.0341989516581749,53.214285714285715,11.778785842283035,-2.34945054945055,1,0.0,0.0,0.98902962901311,10.283783783783784,16.543478260869566,0.3404,2.7577,0,0,1,0,1,0,0,0.0015735641227380016,0.020226855494361394,0.1301468659847889,0.11991869918699187
10629,0,771,1,0,1,P,27,392000,70,6.034,C,CO,P,360,1,0,9,1,7,0,0,0.0,0.2551020408163265,0.0,0.2557544757033248,0.0,0.0,0.1936410256410286,0.1031638701403326,0.1037898974404226,0.2694884451294156,0.2715744425439327,0.2736832351126199,0.2758151174154985,2,0.0076957744169096,0.2857142857142857,0.0198449489795917,-558.7293846153844,0,0.9847502318180876,-0.6821607772531307,-0.380034508483174,66.64285714285714,1.630387458644761,-0.3010989010989011,2,8.881784197001252e-16,-5.082136666746076e-33,0.3541743259607032,11.014285714285714,28.555555555555557,0.189,1.62918,0,0,0,0,0,0,0,0.019046682402307894,0.028356936795174405,0.1301468659847889,0.11991869918699187
10631,0,734,1,30,1,P,44,475000,95,5.998,C,PU,P,360,1,0,9,2,N,0,0,0.0,0.2105263157894736,0.0,0.210970464135021,0.0,0.2114164904862579,0.0765593220338953,0.1038591748971258,0.1044871598951284,0.1051191239233045,0.1057550916093283,0.1063972170434588,0.1070434030615681,1,0.0064514736842105,0.2142857142857142,0.0133418526315789,-505.6967912087912,0,0.9842325059699556,0.0125205689946599,-1.2610703845447595,92.57142857142856,3.4166459266003995,-0.1714285714285714,3,0.0,0.0,0.5304021535713471,7.726315789473684,16.681818181818183,0.418,2.63912,0,1,1,0,2,0,0,0.00885129819040126,0.021964332546551273,0.1301468659847889,0.11991869918699187
10632,0,760,0,0,1,P,48,325000,60,6.0,R,SF,P,360,2,0,9,1,7,0,0,6.461538461538462,0.0,0.0,0.0,0.3289473684210526,0.0,0.2016633663366267,0.1044515646338526,0.0,0.2106874061050959,0.1063606459572159,0.1070052488397649,0.107655123013484,3,0.0643182791208791,0.3571428571428571,0.0754768,-903.476461538462,0,0.5098102091855332,3.4773034759462527,12.610672024082074,52.857142857142854,1.8844151368961315,-0.2593406593406593,3,0.0,0.0,0.9217723958783448,12.666666666666666,15.833333333333334,0.288,2.88,0,0,1,0,1,0,0,0.002983215316024128,0.04396144767899292,0.3126147390506163,0.24954104379753475
10634,0,724,0,0,1,I,48,258000,80,8.125,B,SF,P,360,2,0,9,2,7,0,0,0.0,0.0,0.3875968992248062,0.0,0.0,0.0,0.08001556420234,0.0688994882909395,0.0694146145879508,0.0699307789406644,0.0704557953393924,0.0709818852292068,0.0715129662191114,3,0.0044842801771871,0.3571428571428571,0.0088579457364341,-174.63226373626398,0,0.9306094522262184,0.3451194453929553,-0.7301840209325428,75.57142857142857,1.0497813183356477,-0.1582417582417582,1,0.0,0.0,0.5275515785328334,9.05,15.083333333333334,0.384,3.9,0,0,1,1,2,0,0,0.0005573039601363756,0.035208497246262786,0.1301468659847889,0.08120246525045896
10636,0,816,0,0,1,I,24,130000,70,7.124,C,CO,P,360,2,0,9,2,7,0,0,0.7692307692307693,0.0,0.7751937984496124,0.0,0.78125,0.7874015748031495,0.3175158730158785,0.4989970933900924,0.504476200055393,0.5100418818213153,0.5156960477987993,0.5214487915348079,0.5272941452837756,1,0.0313697637362637,0.1428571428571428,0.0632056923076923,-631.3683736263736,0,0.9904624238078096,-0.0338580077077749,-1.2717501526644155,57.0,1.3228756555322954,-0.380952380952381,1,1.7763568394002505e-15,1.0164273333492151e-32,0.5355006973568598,11.657142857142857,34.0,0.168,1.70976,0,0,0,1,1,0,0,0.0010162601626016261,0.01426042486231314,0.1301468659847889,0.08120246525045896
10638,0,689,1,30,1,P,42,131000,95,7.125,R,SF,P,360,3,0,9,2,N,0,0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,-0.2395348837209302,0.0868230362929139,0.0,0.1753372550528166,0.0886096167951967,0.1668219822573863,0.1486540523329509,5,0.0122032333696837,0.5,0.0119251538461538,-129.06687912087924,1,0.8577108124834079,-0.1562742581219604,-1.5916723432752602,87.35714285714286,6.387567644116441,-1.1230769230769229,3,0.0,0.0,0.4457288085301258,7.252631578947368,16.404761904761905,0.399,2.9925,0,1,0,1,2,0,0,0.0005245213742460005,0.009277471806976134,0.3126147390506163,0.24954104379753475
10642,0,734,1,0,2,P,31,279000,80,7.875,R,SF,P,360,2,0,9,2,7,0,0,0.0,0.0,0.0,0.0,0.3597122302158274,0.0,-0.0246570397111871,0.073046970728883,0.0,0.1476418675018388,0.0746589507509277,0.0,0.0751491199625299,4,0.0067071479774705,0.5714285714285714,0.0070390647482013,-169.73367032967064,1,0.9183252513128528,0.0729014879713222,-1.5409211196973516,75.42857142857143,0.0,0.0,0,0.0,0.0,0.4761199063806395,9.175,23.677419354838708,0.248,2.44125,0,0,0,1,1,1,0,0.11218200891686336,0.00016391292945187516,0.3126147390506163,0.24954104379753475
10643,0,702,0,12,1,P,47,249000,85,7.375,C,SF,P,360,1,0,9,2,N,0,0,0.0,0.0,0.4016064257028112,0.0,0.0,0.0,0.1214879032258097,0.0798631531024032,0.0804158724439447,0.0809739158451942,0.0815373076686879,0.0821060726051465,0.0826802356781942,3,0.0049644148020654,0.3571428571428571,0.0100665060240963,-194.26516483516485,0,0.942127404698338,0.2176634804406689,-0.8695311008879649,81.14285714285714,1.355261854357877,-0.1318681318681318,3,0.0,0.0,0.5191537405847094,8.258823529411766,14.936170212765957,0.3995,3.46625,0,1,1,1,3,0,0,0.0002950432730133753,0.026226068712300026,0.3126147390506163,0.24954104379753475
10644,0,681,1,12,1,P,50,391000,85,6.5,R,PU,P,360,2,0,9,2,N,0,0,0.0,0.2557544757033248,0.0,0.2564102564102564,0.0,0.0,0.1540668380462743,0.0944926255020998,0.0950948406100944,0.0957012667674874,0.0963119278453503,0.0969268480003031,0.1956198547633387,2,0.0062754018998904,0.2857142857142857,0.0133261636828645,-381.468769230771,0,0.9715402154343518,-0.0016463335325593,-0.8386975285953131,82.64285714285714,2.056597149841138,-0.1252747252747252,2,0.0,0.0,0.4988590412107776,8.011764705882353,13.62,0.425,3.25,0,1,1,0,2,0,0,0.00885129819040126,0.021964332546551273,0.3126147390506163,0.037732756359821665
10645,0,676,1,0,1,P,49,200000,56,6.99,R,PU,P,360,1,0,9,2,7,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.1714572864321666,0.0866158458623418,0.0871947459661444,0.0877801357707867,0.0883720456054144,0.0,0.1784461535726051,3,0.0060218035714285,0.4285714285714285,0.0119438999999999,-182.6377802197798,0,0.9294947013751762,0.3733630345025457,-0.8345686271422932,53.5,0.7319250547113999,-0.1472527472527472,1,8.881784197001252e-16,5.082136666746076e-33,0.5614581501854554,12.071428571428571,13.79591836734694,0.2744,3.4251,0,0,1,0,1,0,0,0.0008851298190401259,0.08212037765538946,0.3126147390506163,0.11991869918699187
10646,0,768,1,35,1,P,39,465000,97,6.625,R,SF,P,360,1,0,9,2,N,0,0,0.0,0.0,0.2150537634408602,0.0,0.2155172413793103,0.2159827213822894,-0.1044675324675354,0.092273733777337,0.1862523600770516,0.0,0.0940729448023399,0.0946802319221851,0.0952935032731913,2,0.0052377434715821,0.3571428571428571,0.0109967096774192,-422.0904395604388,1,0.9611871843054034,0.1180201019461785,-1.38279673090763,91.07142857142856,4.061391135951285,-0.367032967032967,3,0.0,0.0,0.4922997494851832,7.917525773195877,19.692307692307693,0.3783,2.58375,0,1,0,0,1,0,0,0.00488460529766588,0.028356936795174405,0.3126147390506163,0.037732756359821665
10648,0,803,0,0,1,P,24,260000,80,6.49,R,SF,P,360,1,0,9,2,7,0,0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.2608185328185288,0.1898619906251319,0.0958833904075192,0.0964917456950388,0.0971095435676562,0.0,0.097729049177063,3,0.0060172115384615,0.4285714285714285,0.0121649999999999,-268.6206813186811,0,0.9592000628788014,0.0643414602160064,-1.4650441508680667,77.57142857142857,2.4411439272335804,-0.1978021978021978,1,8.881784197001252e-16,5.082136666746076e-33,0.5297416927503217,10.0375,33.458333333333336,0.192,1.5576,0,0,0,0,0,0,0,0.00508130081300813,0.027275111460792027,0.3126147390506163,0.24954104379753475
10652,0,682,1,25,2,P,49,180000,90,7.125,R,SF,P,360,1,0,H,2,N,0,0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0143519553072638,0.0838276733683168,0.0843956983917468,0.0849706973663997,0.0855470998065562,0.0861305243820106,0.0867153916565743,3,0.0053023214285714,0.3571428571428571,0.0107741666666667,-158.37439560439557,0,0.9185824026914116,0.3870825623521377,-1.1581037639210412,77.14285714285714,7.753866711492521,-0.8131868131868135,5,0.0,0.0,0.5288833887642763,7.5777777777777775,13.918367346938776,0.441,3.49125,0,1,1,1,3,0,0,0.002983215316024128,0.04396144767899292,0.3126147390506163,0.24954104379753475
10653,0,696,0,30,1,P,46,195000,95,7.375,R,SF,P,360,2,0,9,2,N,0,0,0.0,0.5128205128205128,0.0,0.0,0.0,0.0,0.1580721649484554,0.0798581923363978,0.080412874616371,0.0809740130765334,0.0815364605382101,0.0821054080748165,0.0826808843920624,4,0.0063840293040293,0.3571428571428571,0.011534,-155.59353846153834,0,0.9107015680387366,0.5027946386283292,-0.0863061010776342,87.71428571428571,4.164965639175215,-0.8043956043956042,1,0.0,0.0,0.5809624165788553,7.326315789473684,15.130434782608695,0.437,3.3925,0,1,1,1,3,0,0,0.00022947810123262523,0.04274849200104904,0.3126147390506163,0.24954104379753475
10654,0,655,1,25,1,P,38,189000,97,6.5,B,SF,P,360,1,0,H,2,N,0,0,0.0,0.0,0.5291005291005291,0.0,0.0,0.0,0.1298882978723416,0.0,0.0950969240312661,0.1919262494824848,0.1774836453371678,0.0,0.0980656710916825,3,0.006130850340136,0.5,0.0121603174603173,-177.46859340659293,0,0.9240068467369156,0.2332495434441278,-0.7513649266100715,91.71428571428572,3.1265812326056133,-0.2461538461538462,2,0.0,0.0,0.5413523038767822,6.752577319587629,17.236842105263158,0.3686,2.47,0,1,0,0,1,0,0,0.0021308680828743772,0.04274849200104904,0.3126147390506163,0.24954104379753475
10655,0,773,0,30,1,P,46,460000,92,6.5,R,SF,P,360,1,0,9,2,N,0,0,0.0,0.217391304347826,0.0,0.2178649237472767,0.0,0.2183406113537117,-0.009050328227568,0.0944925422066824,0.0950943879856642,0.0957000563467743,0.0963117638984006,0.0969251490320231,0.0975446231640091,1,0.0060344829192546,0.2857142857142857,0.0121417391304348,-436.3710549450562,1,0.9753155858765982,0.1113547593437562,-1.1245808508617028,87.28571428571429,1.749635530559413,-0.1934065934065933,3,0.0,0.0,0.5297285683592365,8.402173913043478,16.804347826086957,0.4232,2.99,0,1,1,0,2,0,0,0.012490165224232887,0.017833726724364018,0.3126147390506163,0.24954104379753475
10656,0,803,0,0,1,I,37,88000,80,6.875,R,SF,P,360,1,0,9,2,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944659090909143,0.1368824199237218,0.1378607012206449,0.1388427673360112,0.1398286573254547,0.140829917295936,0.141835129250988,6,0.0055309415584415,0.4285714285714285,0.0152185227272726,-119.76786813186794,0,0.9527740147148792,-0.3524648511613656,-1.7335982610543783,75.28571428571429,2.4032291201801033,-0.0263736263736263,2,0.0,0.0,0.4563293833023502,10.0375,21.7027027027027,0.296,2.54375,0,0,0,0,0,0,0,0.0032782585890375033,0.04274849200104904,0.3126147390506163,0.24954104379753475
10658,0,753,0,0,1,P,49,187000,75,7.25,R,PU,C,360,2,0,9,2,7,0,0,0.0,0.0,0.0,0.0,0.0,0.53475935828877,-0.1389569892473074,0.0818271556631594,0.0823885091322862,0.0829565708960908,0.0835259883208947,0.0841021600190384,0.0846797249663814,5,0.0035996294881589,0.4285714285714285,0.0089301069518716,-146.44327472527462,1,0.8954415176647156,-0.1047091144873408,-1.730932885395739,68.85714285714286,2.294625486315572,-0.2637362637362639,4,0.0,0.0,0.4440545412083209,10.04,15.36734693877551,0.3675,3.5525,0,0,1,1,2,0,0,0.0021308680828743772,0.04274849200104904,0.3126147390506163,0.24954104379753475
10659,0,747,0,0,2,I,45,100000,65,7.0,B,SF,P,360,2,0,9,2,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839199999999983,0.0858714203979832,0.0864485917799338,0.0870271945624531,0.087617326084201,0.0881988469146302,0.0887919396437062,6,0.0042126999999999,0.4285714285714285,0.0110367999999999,-101.39674725274692,0,0.9398215241430063,-0.2529794020222844,-1.9140537271253553,58.285714285714285,2.9137254363387335,0.3296703296703295,6,0.0,0.0,0.5290663960568298,11.492307692307692,16.6,0.2925,3.15,0,0,1,0,1,0,0,0.001868607395751377,0.008064516129032258,0.3126147390506163,0.11991869918699187
10660,0,681,1,25,1,P,43,299000,95,6.0,R,PU,P,360,2,0,H,2,N,0,0,0.0,0.0,0.334448160535117,0.0,0.0,0.3355704697986577,-0.0448350168350082,0.1038187727010951,0.1044488618668669,0.105080811352834,0.1057146369212191,0.106357113729521,0.1070015201544008,2,0.005876801242236,0.3571428571428571,0.0125118060200669,-302.62494505494584,1,0.956964052632674,0.0449989264996459,-1.2344871911732542,90.92857142857144,3.3266088634842905,-0.1956043956043955,2,0.0,0.0,0.4990176502193277,7.168421052631579,15.83720930232558,0.4085,2.58,0,1,0,0,1,0,0,0.009015211119853135,0.04274849200104904,0.00937581956464726,0.24954104379753475
10662,0,787,0,30,1,P,37,270000,95,6.875,R,PU,P,360,1,0,9,2,N,0,0,0.0,0.3703703703703704,0.0,0.0,0.0,0.3717472118959107,-0.0693134328358243,0.0879688764981346,0.0885501555067241,0.0891366438266252,0.0897283675561065,0.0903216110947566,0.0909201330958385,3,0.0062702539682539,0.3571428571428571,0.0120377037037036,-244.64373626373552,1,0.93148941276248,0.2260541083126227,-0.9677649756065336,86.14285714285714,3.4196312010245205,-0.5230769230769229,4,0.0,0.0,0.558196776793899,8.284210526315789,21.27027027027027,0.3515,2.54375,0,1,0,0,1,0,0,0.003147128245476003,0.01737477052189877,0.3126147390506163,0.00904799370574351
10664,0,808,1,0,1,P,17,243000,80,6.375,R,SF,P,360,2,0,9,2,7,0,0,0.0,0.411522633744856,0.0,0.0,0.0,0.4132231404958678,-0.0939211618257285,0.0967597445303979,0.097367997585321,0.0979779346331185,0.0985937276528027,0.099215407553515,0.0998430056531394,3,0.0068667577895355,0.3571428571428571,0.0131391358024691,-239.05562637362644,1,0.926667847373956,0.2411177857982303,-0.9314679297520434,74.85714285714286,1.9219462924391009,-0.1274725274725274,5,0.0,0.0,0.5555137950582701,10.1,47.52941176470589,0.136,1.08375,0,0,0,0,0,0,0,0.11218200891686336,0.0749737739312877,0.00937581956464726,0.24954104379753475
10665,0,801,0,0,1,P,49,720000,80,6.875,R,PU,P,360,1,0,9,2,7,0,0,0.0,0.0,0.1390820584144645,0.0,0.1392757660167131,0.1394700139470014,0.1309050279329648,0.0,0.1776040009469353,0.0,0.0897249249130711,0.1811576598877711,0.0,2,0.0058944513888888,0.4285714285714285,0.0099299582753824,-618.0593186813192,0,0.9762803153017924,-0.1238271753588421,-1.4360011053899182,75.0,2.53546276418555,-0.5890109890109889,2,0.0,0.0,0.5514675809984846,10.0125,16.346938775510203,0.392,3.36875,0,0,1,0,1,0,0,0.0033438237608182536,0.02071859428271702,0.3126147390506163,0.24954104379753475
10666,0,758,0,0,1,P,50,560000,80,6.875,R,SF,P,360,2,0,9,2,7,0,0,0.0,0.1785714285714285,0.0,0.1788908765652951,0.0,0.1792114695340501,0.0629102333931835,0.0879655727402792,0.0885482706386431,0.0891342458671092,0.0897253189042247,0.0903197128172757,0.1823600014046305,1,0.0055282244897959,0.2142857142857142,0.012209875,-519.2219780219763,0,0.9831300968055108,-0.0947499030799007,-1.0747528148413656,75.35714285714286,4.78997677979971,-0.4681318681318682,2,0.0,0.0,0.4900029689083658,9.475,15.16,0.4,3.4375,0,0,1,0,1,0,0,0.0006228691319171256,0.015079989509572515,0.3126147390506163,0.24954104379753475
10668,0,796,1,25,1,P,39,270000,88,6.99,R,PU,P,360,1,0,9,2,N,0,0,0.3703703703703704,0.0,0.0,0.0,0.0,0.3717472118959107,-0.0320410447761176,0.0868751493691268,0.0874584291523633,0.0880431715704762,0.1636528323462849,0.1648725989060446,0.166109210774312,4,0.0070226878306878,0.3571428571428571,0.0145825925925925,-260.8704615384603,1,0.9369702861700924,-0.2656218873184481,-0.6386644686152603,82.64285714285714,3.286490591522097,-0.2835164835164835,3,8.881784197001252e-16,5.082136666746076e-33,0.4861529474513017,9.045454545454543,20.41025641025641,0.3432,2.7261,0,1,0,0,1,0,0,0.009015211119853135,0.04274849200104904,0.3126147390506163,0.11991869918699187
10670,0,781,1,35,1,P,18,490000,97,6.624,R,SF,P,360,2,0,9,2,N,0,0,0.2040816326530612,0.0,0.0,0.2044989775051125,0.0,0.2049180327868852,0.0464969199178649,0.25663883634107,0.2587203100087868,0.2608224335872006,0.2629475449823402,0.2650959387362915,0.2672679152351216,2,0.0086096253644314,0.2142857142857142,0.0220941632653061,-809.5912747252752,0,0.9915510684456762,-0.6897477814756688,-0.8115566529060216,92.28571428571428,2.4327694808466287,-0.4483516483516482,1,0.0,1.0164273333492151e-32,0.298023118119662,8.051546391752577,43.388888888888886,0.1746,1.19232,0,1,0,0,1,0,0,0.0033438237608182536,0.02071859428271702,0.3126147390506163,0.11991869918699187
10671,0,757,0,0,1,I,39,292000,63,7.625,R,CO,N,360,3,0,9,2,7,0,0,0.0,0.0,0.0,0.0,0.3436426116838488,0.0,0.0088655172413865,0.0765895486803217,0.0,0.1547598258097725,0.0782395584323284,0.0787954978013917,0.0793596253275846,4,0.0067685983365949,0.4285714285714285,0.0081772508591065,-199.501472527472,0,0.942232317169121,-0.1376990479110695,-1.3235015627788949,75.42857142857143,0.0,0.0,0,0.0,0.0,0.4310466552921162,12.015873015873016,19.41025641025641,0.2457,2.97375,0,0,0,1,1,1,0,0.0020325203252032522,0.00963808025177026,0.3126147390506163,0.24954104379753475
10678,0,757,0,0,1,I,37,295000,75,7.375,R,SF,P,360,2,0,9,2,7,0,0,0.0,0.3389830508474576,0.0,0.0,0.3401360544217687,0.0,-0.0014163822525676,0.0802104680087359,0.0807667119822438,0.0813276684617736,0.0818967811807521,0.0824672361796508,0.0830424722168619,2,0.0062850314769975,0.3571428571428571,0.0116196610169491,-257.2855824175813,1,0.9438337494075064,0.4117778133109412,-0.81080155401808,73.64285714285714,1.4445534582969062,-0.1252747252747252,4,0.0,0.0,0.5822539237995168,10.093333333333334,20.45945945945946,0.2775,2.72875,0,0,0,1,1,0,0,0.0008851298190401259,0.08212037765538946,0.3126147390506163,0.24954104379753475
10680,0,755,1,30,1,P,50,366000,95,6.875,B,PU,P,360,2,0,9,2,N,0,0,0.273224043715847,0.0,0.0,0.0,0.273972602739726,0.0,0.1204038461538512,0.0879658043215928,0.0885498017409348,0.0891352803192807,0.0897250107957455,0.0903217764005964,0.090920084566608,3,0.006215550351288,0.2857142857142857,0.0119804644808742,-318.91705494505413,0,0.9639900079268124,-0.0031029616006158,-1.1339125612584744,92.14285714285714,1.2453996981544782,-0.254945054945055,2,0.0,0.0,0.5560669122090908,7.947368421052632,15.1,0.475,3.4375,0,1,1,0,2,0,0,0.006064778389719381,0.08212037765538946,0.1301468659847889,0.11991869918699187
10683,0,735,1,35,1,P,37,432000,97,7.124,C,PU,P,360,2,0,9,2,N,0,0,0.0,0.0,0.2320185614849187,0.2325581395348837,0.0,0.2331002331002331,0.0069205607476624,0.7243491944465876,0.1060794117961368,0.1068211540049215,0.1043620659386876,0.1085535088519808,0.1093167678373044,2,0.0113398941798941,0.2142857142857142,0.0194858004640371,-750.1430769230782,0,0.9645606732533184,-0.1262869707798668,-1.767358251331896,93.85714285714286,1.7261494247992246,-0.2549450549450549,3,1.7763568394002505e-15,1.0164273333492151e-32,0.3607386186383557,7.577319587628866,19.864864864864863,0.3589,2.63588,0,1,0,1,2,0,0,0.02019407290847102,0.028815892997639654,0.1301468659847889,0.11991869918699187
10685,0,736,1,30,1,P,41,330000,95,7.125,C,PU,P,360,1,0,9,2,N,0,0,0.0,0.0,0.303030303030303,0.0,0.0,0.0,0.2298449848024323,0.0838279326577321,0.0843983106312284,0.0849700717304999,0.085546282297957,0.0861300218516442,0.0867152049083054,3,0.0047898852813852,0.3571428571428571,0.010399606060606,-278.11953846153875,0,0.962658801405764,-0.0648736608103279,-1.2660204820440015,92.92857142857144,1.7914194577120643,-0.1648351648351648,3,0.0,0.0,0.5117297566632782,7.747368421052632,17.951219512195124,0.3895,2.92125,0,1,0,1,2,0,0,0.024783634933123525,0.04330579596118542,0.1301468659847889,0.11991869918699187
10686,0,719,1,0,1,P,28,154000,80,7.125,R,PU,P,360,2,0,9,2,7,0,0,0.0,0.6493506493506493,0.0,0.0,0.6535947712418301,0.0,0.1285986842105271,0.194025830454472,0.1955580618809222,0.1971051564772354,0.1986672687690156,0.0951095246761246,0.0957649559806688,2,0.0130515955473098,0.2857142857142857,0.0238410389610388,-292.6952967032969,0,0.9584187976435832,0.3184065121090417,-1.0802177702671272,73.92857142857143,3.390412653230234,-0.6175824175824176,2,0.0,0.0,0.5979730465856123,8.9875,25.678571428571427,0.224,1.995,0,0,0,1,1,0,0,0.0008195646472593758,0.04330579596118542,0.3126147390506163,0.24954104379753475
10687,0,735,1,30,1,P,41,250000,95,7.0,C,SF,P,360,3,0,F,2,N,0,0,0.0,0.4,0.0,0.0,0.0,0.4016064257028112,-0.0716653225806494,0.1071893114664311,0.1315427980388607,0.0920934012317393,0.0927159744724212,0.1277393418194775,0.2600718431804401,3,0.0071016771428571,0.3571428571428571,0.01531728,-271.0871428571429,1,0.9378394829322996,-0.0401257739886275,-0.7600456081925935,90.07142857142857,2.6312486366276944,-0.6000000000000002,2,0.0,0.0,0.4758730009505568,7.736842105263157,17.926829268292682,0.3895,2.87,0,1,0,0,1,0,5,0.11218200891686336,0.008326776816155259,0.3126147390506163,0.24954104379753475
10688,0,722,1,30,1,P,49,532000,95,6.125,C,SF,P,360,2,0,F,2,N,0,0,0.18796992481203,0.0,0.1883239171374764,0.0,0.1886792452830188,0.0,0.1290623818525502,0.1014295841858347,0.1020517225891549,0.1026756592095916,0.1033071051278511,0.1039422981693484,0.1045812620035551,1,0.0065962271750805,0.2142857142857142,0.0130437593984962,-514.9340659340636,0,0.9840231103676832,-0.0270545591581213,-1.090562691206708,92.0,2.9277002188455996,-0.2681318681318681,2,0.0,0.0,0.5307092378459979,7.6,14.73469387755102,0.4655,3.00125,0,1,1,0,2,0,0,0.00026226068712300026,0.008326776816155259,0.3126147390506163,0.24954104379753475
